Fact_ID,State,Year,Population,FK_Substance_Group,FK_User_Type,Population_Totals,Population_Rates,FK_Age_Group
53639,Massachusetts,2014,488093,Illicit_Drugs_Cocaine,Used Past Year,3,7.06,12_17
53640,Michigan,2014,788717,Illicit_Drugs_Cocaine,Used Past Year,3,4.437,12_17
53641,Minnesota,2014,425999,Illicit_Drugs_Cocaine,Used Past Year,2,5.675,12_17
53642,Mississippi,2014,244465,Illicit_Drugs_Cocaine,Used Past Year,1,3.566,12_17
53643,Missouri,2014,470263,Illicit_Drugs_Cocaine,Used Past Year,2,4.884,12_17
53644,Montana,2014,74378,Illicit_Drugs_Cocaine,Used Past Year,0,6.226,12_17
53645,Nebraska,2014,151059,Illicit_Drugs_Cocaine,Used Past Year,1,5.561,12_17
53646,Nevada,2014,222788,Illicit_Drugs_Cocaine,Used Past Year,2,7.157,12_17
53647,New Hampshire,2014,98378,Illicit_Drugs_Cocaine,Used Past Year,1,8.257,12_17
53648,New Jersey,2014,697509,Illicit_Drugs_Cocaine,Used Past Year,4,6.035,12_17
53649,New Mexico,2014,165438,Illicit_Drugs_Cocaine,Used Past Year,1,8.197,12_17
53650,New York,2014,1427531,Illicit_Drugs_Cocaine,Used Past Year,10,7.31,12_17
53651,North Carolina,2014,777550,Illicit_Drugs_Cocaine,Used Past Year,4,5.329,12_17
53652,North Dakota,2014,51690,Illicit_Drugs_Cocaine,Used Past Year,0,5.628,12_17
53653,Ohio,2014,917272,Illicit_Drugs_Cocaine,Used Past Year,5,5.029,12_17
53654,Oklahoma,2014,312268,Illicit_Drugs_Cocaine,Used Past Year,2,5.025,12_17
53655,Oregon,2014,291273,Illicit_Drugs_Cocaine,Used Past Year,2,7.994,12_17
53656,Pennsylvania,2014,934275,Illicit_Drugs_Cocaine,Used Past Year,5,5.404,12_17
53657,Rhode Island,2014,75156,Illicit_Drugs_Cocaine,Used Past Year,1,7.377,12_17
53658,South Carolina,2014,365128,Illicit_Drugs_Cocaine,Used Past Year,2,4.977,12_17
53659,South Dakota,2014,65789,Illicit_Drugs_Cocaine,Used Past Year,0,4.867,12_17
53660,Tennessee,2014,507891,Illicit_Drugs_Cocaine,Used Past Year,3,5.444,12_17
53661,Texas,2014,2361420,Illicit_Drugs_Cocaine,Used Past Year,16,6.964,12_17
53662,Utah,2014,288637,Illicit_Drugs_Cocaine,Used Past Year,1,3.992,12_17
53663,Vermont,2014,43770,Illicit_Drugs_Cocaine,Used Past Year,0,8.112,12_17
53664,Virginia,2014,624487,Illicit_Drugs_Cocaine,Used Past Year,3,4.602,12_17
53665,Washington,2014,530669,Illicit_Drugs_Cocaine,Used Past Year,4,6.729,12_17
53666,West Virginia,2014,129363,Illicit_Drugs_Cocaine,Used Past Year,1,5.857,12_17
53667,Wisconsin,2014,446438,Illicit_Drugs_Cocaine,Used Past Year,3,7.21,12_17
53668,Wyoming,2014,44151,Illicit_Drugs_Cocaine,Used Past Year,0,5.567,12_17
53669,Alabama,2015,378330,Illicit_Drugs_Cocaine,Used Past Year,1,3.3,12_17
53670,Alaska,2015,59083,Illicit_Drugs_Cocaine,Used Past Year,1,8.938,12_17
53671,Arizona,2015,548504,Illicit_Drugs_Cocaine,Used Past Year,4,7.884,12_17
53672,Arkansas,2015,236654,Illicit_Drugs_Cocaine,Used Past Year,1,4.664,12_17
53673,California,2015,3039214,Illicit_Drugs_Cocaine,Used Past Year,23,7.547,12_17
53674,Colorado,2015,421468,Illicit_Drugs_Cocaine,Used Past Year,4,10.116,12_17
53675,Connecticut,2015,279545,Illicit_Drugs_Cocaine,Used Past Year,2,6.216,12_17
53676,Delaware,2015,69164,Illicit_Drugs_Cocaine,Used Past Year,0,4.112,12_17
53677,District of Columbia,2015,30813,Illicit_Drugs_Cocaine,Used Past Year,0,1.838,12_17
53678,Florida,2015,1405801,Illicit_Drugs_Cocaine,Used Past Year,6,4.496,12_17
53679,Georgia,2015,855245,Illicit_Drugs_Cocaine,Used Past Year,3,3.639,12_17
53680,Hawaii,2015,96573,Illicit_Drugs_Cocaine,Used Past Year,1,8.393,12_17
53681,Idaho,2015,146791,Illicit_Drugs_Cocaine,Used Past Year,1,8.265,12_17
53682,Illinois,2015,1015317,Illicit_Drugs_Cocaine,Used Past Year,5,5.348,12_17
53683,Indiana,2015,539568,Illicit_Drugs_Cocaine,Used Past Year,3,5.27,12_17
53684,Iowa,2015,243253,Illicit_Drugs_Cocaine,Used Past Year,1,5.844,12_17
53685,Kansas,2015,237647,Illicit_Drugs_Cocaine,Used Past Year,2,6.334,12_17
53686,Kentucky,2015,339903,Illicit_Drugs_Cocaine,Used Past Year,2,5.869,12_17
53687,Louisiana,2015,367464,Illicit_Drugs_Cocaine,Used Past Year,1,2.904,12_17
53688,Maine,2015,91487,Illicit_Drugs_Cocaine,Used Past Year,1,8.64,12_17
53689,Maryland,2015,453674,Illicit_Drugs_Cocaine,Used Past Year,2,3.62,12_17
53690,Massachusetts,2015,487249,Illicit_Drugs_Cocaine,Used Past Year,4,7.308,12_17
53691,Michigan,2015,779507,Illicit_Drugs_Cocaine,Used Past Year,3,4.431,12_17
53692,Minnesota,2015,427687,Illicit_Drugs_Cocaine,Used Past Year,3,6.985,12_17
53693,Mississippi,2015,244221,Illicit_Drugs_Cocaine,Used Past Year,1,2.505,12_17
53694,Missouri,2015,469494,Illicit_Drugs_Cocaine,Used Past Year,2,4.776,12_17
53695,Montana,2015,74427,Illicit_Drugs_Cocaine,Used Past Year,1,10.808,12_17
53696,Nebraska,2015,152704,Illicit_Drugs_Cocaine,Used Past Year,1,6.189,12_17
53697,Nevada,2015,224147,Illicit_Drugs_Cocaine,Used Past Year,1,6.602,12_17
53698,New Hampshire,2015,96774,Illicit_Drugs_Cocaine,Used Past Year,1,11.279,12_17
53699,New Jersey,2015,694182,Illicit_Drugs_Cocaine,Used Past Year,4,5.526,12_17
53700,New Mexico,2015,165412,Illicit_Drugs_Cocaine,Used Past Year,2,9.561,12_17
53701,New York,2015,1416226,Illicit_Drugs_Cocaine,Used Past Year,6,4.522,12_17
53702,North Carolina,2015,783879,Illicit_Drugs_Cocaine,Used Past Year,3,3.913,12_17
53703,North Dakota,2015,52111,Illicit_Drugs_Cocaine,Used Past Year,0,8.063,12_17
53704,Ohio,2015,909989,Illicit_Drugs_Cocaine,Used Past Year,4,4.816,12_17
53705,Oklahoma,2015,314698,Illicit_Drugs_Cocaine,Used Past Year,2,5.335,12_17
53706,Oregon,2015,291584,Illicit_Drugs_Cocaine,Used Past Year,3,10.015,12_17
53707,Pennsylvania,2015,928154,Illicit_Drugs_Cocaine,Used Past Year,5,5.622,12_17
53708,Rhode Island,2015,74286,Illicit_Drugs_Cocaine,Used Past Year,1,8.432,12_17
53709,South Carolina,2015,367649,Illicit_Drugs_Cocaine,Used Past Year,1,3.438,12_17
53710,South Dakota,2015,66117,Illicit_Drugs_Cocaine,Used Past Year,0,7.477,12_17
53711,Tennessee,2015,508573,Illicit_Drugs_Cocaine,Used Past Year,2,4.862,12_17
53712,Texas,2015,2395358,Illicit_Drugs_Cocaine,Used Past Year,14,5.732,12_17
53713,Utah,2015,294912,Illicit_Drugs_Cocaine,Used Past Year,2,8.138,12_17
53714,Vermont,2015,42936,Illicit_Drugs_Cocaine,Used Past Year,0,11.428,12_17
53715,Virginia,2015,626833,Illicit_Drugs_Cocaine,Used Past Year,3,4.271,12_17
53716,Washington,2015,532127,Illicit_Drugs_Cocaine,Used Past Year,4,7.874,12_17
53717,West Virginia,2015,128587,Illicit_Drugs_Cocaine,Used Past Year,1,6.969,12_17
53718,Wisconsin,2015,445564,Illicit_Drugs_Cocaine,Used Past Year,3,6.761,12_17
53719,Wyoming,2015,44091,Illicit_Drugs_Cocaine,Used Past Year,0,9.832,12_17
53720,Alabama,2016,375632,Illicit_Drugs_Cocaine,Used Past Year,1,3.588,12_17
53721,Alaska,2016,58821,Illicit_Drugs_Cocaine,Used Past Year,0,7.089,12_17
53722,Arizona,2016,551089,Illicit_Drugs_Cocaine,Used Past Year,4,6.554,12_17
53723,Arkansas,2016,236782,Illicit_Drugs_Cocaine,Used Past Year,1,5.147,12_17
53724,California,2016,3033914,Illicit_Drugs_Cocaine,Used Past Year,21,6.855,12_17
53725,Colorado,2016,425994,Illicit_Drugs_Cocaine,Used Past Year,3,7.913,12_17
53726,Connecticut,2016,276122,Illicit_Drugs_Cocaine,Used Past Year,2,6.026,12_17
53727,Delaware,2016,69477,Illicit_Drugs_Cocaine,Used Past Year,0,3.679,12_17
53728,District of Columbia,2016,31164,Illicit_Drugs_Cocaine,Used Past Year,0,2.234,12_17
53729,Florida,2016,1415667,Illicit_Drugs_Cocaine,Used Past Year,6,4.482,12_17
53730,Georgia,2016,862534,Illicit_Drugs_Cocaine,Used Past Year,3,3.356,12_17
53731,Hawaii,2016,95796,Illicit_Drugs_Cocaine,Used Past Year,1,5.845,12_17
53732,Idaho,2016,149626,Illicit_Drugs_Cocaine,Used Past Year,1,6.579,12_17
53733,Illinois,2016,1006653,Illicit_Drugs_Cocaine,Used Past Year,5,4.772,12_17
53734,Indiana,2016,538403,Illicit_Drugs_Cocaine,Used Past Year,3,5.48,12_17
53735,Iowa,2016,244029,Illicit_Drugs_Cocaine,Used Past Year,1,5.459,12_17
53736,Kansas,2016,237420,Illicit_Drugs_Cocaine,Used Past Year,1,5.522,12_17
53737,Kentucky,2016,340232,Illicit_Drugs_Cocaine,Used Past Year,2,5.379,12_17
53738,Louisiana,2016,365494,Illicit_Drugs_Cocaine,Used Past Year,1,2.765,12_17
53739,Maine,2016,90519,Illicit_Drugs_Cocaine,Used Past Year,1,7.038,12_17
53740,Maryland,2016,453829,Illicit_Drugs_Cocaine,Used Past Year,2,3.486,12_17
53741,Massachusetts,2016,484894,Illicit_Drugs_Cocaine,Used Past Year,3,6.355,12_17
53742,Michigan,2016,770605,Illicit_Drugs_Cocaine,Used Past Year,3,4.422,12_17
53743,Minnesota,2016,431266,Illicit_Drugs_Cocaine,Used Past Year,2,5.667,12_17
53744,Mississippi,2016,243347,Illicit_Drugs_Cocaine,Used Past Year,1,2.449,12_17
53745,Missouri,2016,467819,Illicit_Drugs_Cocaine,Used Past Year,2,4.687,12_17
53746,Montana,2016,74636,Illicit_Drugs_Cocaine,Used Past Year,1,8.914,12_17
53747,Nebraska,2016,154318,Illicit_Drugs_Cocaine,Used Past Year,1,5.993,12_17
53748,Nevada,2016,226449,Illicit_Drugs_Cocaine,Used Past Year,1,6.214,12_17
53749,New Hampshire,2016,95517,Illicit_Drugs_Cocaine,Used Past Year,1,8.886,12_17
53750,New Jersey,2016,691607,Illicit_Drugs_Cocaine,Used Past Year,3,4.904,12_17
53751,New Mexico,2016,165925,Illicit_Drugs_Cocaine,Used Past Year,1,7.403,12_17
53752,New York,2016,1403019,Illicit_Drugs_Cocaine,Used Past Year,6,4.437,12_17
53753,North Carolina,2016,789194,Illicit_Drugs_Cocaine,Used Past Year,3,4.044,12_17
53754,North Dakota,2016,52376,Illicit_Drugs_Cocaine,Used Past Year,0,6.13,12_17
53755,Ohio,2016,902125,Illicit_Drugs_Cocaine,Used Past Year,5,5.004,12_17
53756,Oklahoma,2016,316132,Illicit_Drugs_Cocaine,Used Past Year,2,4.755,12_17
53757,Oregon,2016,292642,Illicit_Drugs_Cocaine,Used Past Year,3,10.072,12_17
53758,Pennsylvania,2016,922209,Illicit_Drugs_Cocaine,Used Past Year,5,5.356,12_17
53759,Rhode Island,2016,73649,Illicit_Drugs_Cocaine,Used Past Year,1,7.036,12_17
53760,South Carolina,2016,370519,Illicit_Drugs_Cocaine,Used Past Year,1,3.833,12_17
53761,South Dakota,2016,67066,Illicit_Drugs_Cocaine,Used Past Year,0,5.641,12_17
53762,Tennessee,2016,509963,Illicit_Drugs_Cocaine,Used Past Year,3,4.961,12_17
53763,Texas,2016,2431437,Illicit_Drugs_Cocaine,Used Past Year,11,4.553,12_17
53764,Utah,2016,300510,Illicit_Drugs_Cocaine,Used Past Year,2,6.897,12_17
53765,Vermont,2016,42109,Illicit_Drugs_Cocaine,Used Past Year,0,9.268,12_17
53766,Virginia,2016,628617,Illicit_Drugs_Cocaine,Used Past Year,3,4.293,12_17
53767,Washington,2016,536155,Illicit_Drugs_Cocaine,Used Past Year,4,7.045,12_17
53768,West Virginia,2016,127201,Illicit_Drugs_Cocaine,Used Past Year,1,6.075,12_17
53769,Wisconsin,2016,444929,Illicit_Drugs_Cocaine,Used Past Year,3,5.829,12_17
53770,Wyoming,2016,44231,Illicit_Drugs_Cocaine,Used Past Year,0,8.266,12_17
53771,Alabama,2017,373065,Illicit_Drugs_Cocaine,Used Past Year,1,3.843,12_17
53772,Alaska,2017,58106,Illicit_Drugs_Cocaine,Used Past Year,0,4.52,12_17
53773,Arizona,2017,556478,Illicit_Drugs_Cocaine,Used Past Year,3,5.543,12_17
53774,Arkansas,2017,236702,Illicit_Drugs_Cocaine,Used Past Year,1,4.789,12_17
53775,California,2017,3026428,Illicit_Drugs_Cocaine,Used Past Year,15,5.08,12_17
53776,Colorado,2017,430432,Illicit_Drugs_Cocaine,Used Past Year,3,7.755,12_17
53777,Connecticut,2017,272254,Illicit_Drugs_Cocaine,Used Past Year,1,4.134,12_17
53778,Delaware,2017,69413,Illicit_Drugs_Cocaine,Used Past Year,0,3.721,12_17
53779,District of Columbia,2017,31570,Illicit_Drugs_Cocaine,Used Past Year,0,2.639,12_17
53780,Florida,2017,1431798,Illicit_Drugs_Cocaine,Used Past Year,7,4.812,12_17
53781,Georgia,2017,866242,Illicit_Drugs_Cocaine,Used Past Year,3,3.436,12_17
53782,Hawaii,2017,95447,Illicit_Drugs_Cocaine,Used Past Year,0,3.531,12_17
53783,Idaho,2017,152823,Illicit_Drugs_Cocaine,Used Past Year,1,5.475,12_17
53784,Illinois,2017,995426,Illicit_Drugs_Cocaine,Used Past Year,5,5.02,12_17
53785,Indiana,2017,537556,Illicit_Drugs_Cocaine,Used Past Year,3,6.279,12_17
53786,Iowa,2017,245032,Illicit_Drugs_Cocaine,Used Past Year,1,4.91,12_17
53787,Kansas,2017,237064,Illicit_Drugs_Cocaine,Used Past Year,1,5.512,12_17
53788,Kentucky,2017,340220,Illicit_Drugs_Cocaine,Used Past Year,2,5.065,12_17
53789,Louisiana,2017,361940,Illicit_Drugs_Cocaine,Used Past Year,1,3.06,12_17
53790,Maine,2017,89705,Illicit_Drugs_Cocaine,Used Past Year,1,6.253,12_17
53791,Maryland,2017,452456,Illicit_Drugs_Cocaine,Used Past Year,1,3.004,12_17
53792,Massachusetts,2017,481835,Illicit_Drugs_Cocaine,Used Past Year,3,5.409,12_17
53793,Michigan,2017,762352,Illicit_Drugs_Cocaine,Used Past Year,3,4.561,12_17
53794,Minnesota,2017,434904,Illicit_Drugs_Cocaine,Used Past Year,2,5.158,12_17
53795,Mississippi,2017,241768,Illicit_Drugs_Cocaine,Used Past Year,1,3.171,12_17
53796,Missouri,2017,466292,Illicit_Drugs_Cocaine,Used Past Year,2,4.226,12_17
53797,Montana,2017,75436,Illicit_Drugs_Cocaine,Used Past Year,0,6.517,12_17
53798,Nebraska,2017,155993,Illicit_Drugs_Cocaine,Used Past Year,1,5.424,12_17
53799,Nevada,2017,229143,Illicit_Drugs_Cocaine,Used Past Year,1,5.42,12_17
53800,New Hampshire,2017,94983,Illicit_Drugs_Cocaine,Used Past Year,1,8.039,12_17
53801,New Jersey,2017,684290,Illicit_Drugs_Cocaine,Used Past Year,2,3.36,12_17
53802,New Mexico,2017,165877,Illicit_Drugs_Cocaine,Used Past Year,1,6.656,12_17
53803,New York,2017,1375507,Illicit_Drugs_Cocaine,Used Past Year,5,3.946,12_17
53804,North Carolina,2017,791658,Illicit_Drugs_Cocaine,Used Past Year,3,4.286,12_17
53805,North Dakota,2017,53301,Illicit_Drugs_Cocaine,Used Past Year,0,4.528,12_17
53806,Ohio,2017,896066,Illicit_Drugs_Cocaine,Used Past Year,4,4.419,12_17
53807,Oklahoma,2017,317113,Illicit_Drugs_Cocaine,Used Past Year,2,5.07,12_17
53808,Oregon,2017,294160,Illicit_Drugs_Cocaine,Used Past Year,2,8.032,12_17
53809,Pennsylvania,2017,916014,Illicit_Drugs_Cocaine,Used Past Year,5,5.312,12_17
53810,Rhode Island,2017,73039,Illicit_Drugs_Cocaine,Used Past Year,0,5.62,12_17
53811,South Carolina,2017,373712,Illicit_Drugs_Cocaine,Used Past Year,2,4.577,12_17
53812,South Dakota,2017,68252,Illicit_Drugs_Cocaine,Used Past Year,0,4.264,12_17
53813,Tennessee,2017,511356,Illicit_Drugs_Cocaine,Used Past Year,2,4.693,12_17
53814,Texas,2017,2463690,Illicit_Drugs_Cocaine,Used Past Year,11,4.422,12_17
53815,Utah,2017,306536,Illicit_Drugs_Cocaine,Used Past Year,2,5.203,12_17
53816,Vermont,2017,41544,Illicit_Drugs_Cocaine,Used Past Year,0,8.127,12_17
53817,Virginia,2017,629286,Illicit_Drugs_Cocaine,Used Past Year,2,3.696,12_17
53818,Washington,2017,541234,Illicit_Drugs_Cocaine,Used Past Year,3,6.301,12_17
53819,West Virginia,2017,125736,Illicit_Drugs_Cocaine,Used Past Year,1,6.142,12_17
53820,Wisconsin,2017,443580,Illicit_Drugs_Cocaine,Used Past Year,3,5.978,12_17
53821,Wyoming,2017,44389,Illicit_Drugs_Cocaine,Used Past Year,0,5.406,12_17
53822,Alabama,2018,371033,Illicit_Drugs_Cocaine,Used Past Year,1,3.137,12_17
53823,Alaska,2018,57444,Illicit_Drugs_Cocaine,Used Past Year,0,4.665,12_17
53824,Arizona,2018,562546,Illicit_Drugs_Cocaine,Used Past Year,3,4.839,12_17
53825,Arkansas,2018,237382,Illicit_Drugs_Cocaine,Used Past Year,1,3.627,12_17
53826,California,2018,3017701,Illicit_Drugs_Cocaine,Used Past Year,16,5.185,12_17
53827,Colorado,2018,433719,Illicit_Drugs_Cocaine,Used Past Year,3,6.401,12_17
53828,Connecticut,2018,268807,Illicit_Drugs_Cocaine,Used Past Year,1,3.738,12_17
53829,Delaware,2018,69325,Illicit_Drugs_Cocaine,Used Past Year,0,3.077,12_17
53830,District of Columbia,2018,31910,Illicit_Drugs_Cocaine,Used Past Year,0,2.14,12_17
53831,Florida,2018,1439529,Illicit_Drugs_Cocaine,Used Past Year,5,3.588,12_17
53832,Georgia,2018,868842,Illicit_Drugs_Cocaine,Used Past Year,2,2.538,12_17
53833,Hawaii,2018,95153,Illicit_Drugs_Cocaine,Used Past Year,0,4.262,12_17
53834,Idaho,2018,155001,Illicit_Drugs_Cocaine,Used Past Year,1,5.737,12_17
53835,Illinois,2018,984930,Illicit_Drugs_Cocaine,Used Past Year,4,4.016,12_17
53836,Indiana,2018,537380,Illicit_Drugs_Cocaine,Used Past Year,3,5.028,12_17
53837,Iowa,2018,245846,Illicit_Drugs_Cocaine,Used Past Year,1,4.675,12_17
53838,Kansas,2018,237062,Illicit_Drugs_Cocaine,Used Past Year,1,5.448,12_17
53839,Kentucky,2018,339761,Illicit_Drugs_Cocaine,Used Past Year,2,4.468,12_17
53840,Louisiana,2018,360378,Illicit_Drugs_Cocaine,Used Past Year,1,2.553,12_17
53841,Maine,2018,89221,Illicit_Drugs_Cocaine,Used Past Year,1,5.617,12_17
53842,Maryland,2018,450671,Illicit_Drugs_Cocaine,Used Past Year,1,2.658,12_17
53843,Massachusetts,2018,477554,Illicit_Drugs_Cocaine,Used Past Year,2,4.224,12_17
53844,Michigan,2018,753613,Illicit_Drugs_Cocaine,Used Past Year,3,3.677,12_17
53845,Minnesota,2018,438045,Illicit_Drugs_Cocaine,Used Past Year,2,4.306,12_17
53846,Mississippi,2018,241623,Illicit_Drugs_Cocaine,Used Past Year,1,2.518,12_17
53847,Missouri,2018,465766,Illicit_Drugs_Cocaine,Used Past Year,2,3.83,12_17
53848,Montana,2018,76259,Illicit_Drugs_Cocaine,Used Past Year,0,6.136,12_17
53849,Nebraska,2018,157259,Illicit_Drugs_Cocaine,Used Past Year,1,4.994,12_17
53850,Nevada,2018,231765,Illicit_Drugs_Cocaine,Used Past Year,1,5.33,12_17
53851,New Hampshire,2018,94278,Illicit_Drugs_Cocaine,Used Past Year,1,6.116,12_17
53852,New Jersey,2018,675646,Illicit_Drugs_Cocaine,Used Past Year,2,3.176,12_17
53853,New Mexico,2018,165707,Illicit_Drugs_Cocaine,Used Past Year,1,6.512,12_17
53854,New York,2018,1348363,Illicit_Drugs_Cocaine,Used Past Year,4,3.223,12_17
53855,North Carolina,2018,793730,Illicit_Drugs_Cocaine,Used Past Year,3,3.34,12_17
53856,North Dakota,2018,54491,Illicit_Drugs_Cocaine,Used Past Year,0,4.789,12_17
53857,Ohio,2018,889700,Illicit_Drugs_Cocaine,Used Past Year,3,3.652,12_17
53858,Oklahoma,2018,318276,Illicit_Drugs_Cocaine,Used Past Year,1,4.102,12_17
53859,Oregon,2018,295052,Illicit_Drugs_Cocaine,Used Past Year,2,6.613,12_17
53860,Pennsylvania,2018,910130,Illicit_Drugs_Cocaine,Used Past Year,4,4.287,12_17
53861,Rhode Island,2018,72481,Illicit_Drugs_Cocaine,Used Past Year,0,4.287,12_17
53862,South Carolina,2018,377471,Illicit_Drugs_Cocaine,Used Past Year,1,2.77,12_17
53863,South Dakota,2018,69325,Illicit_Drugs_Cocaine,Used Past Year,0,4.447,12_17
53864,Tennessee,2018,513011,Illicit_Drugs_Cocaine,Used Past Year,2,3.581,12_17
53865,Texas,2018,2485959,Illicit_Drugs_Cocaine,Used Past Year,11,4.432,12_17
53866,Utah,2018,312345,Illicit_Drugs_Cocaine,Used Past Year,2,5.158,12_17
53867,Vermont,2018,41066,Illicit_Drugs_Cocaine,Used Past Year,0,6.816,12_17
53868,Virginia,2018,629725,Illicit_Drugs_Cocaine,Used Past Year,2,3.077,12_17
53869,Washington,2018,545968,Illicit_Drugs_Cocaine,Used Past Year,3,5.256,12_17
53870,West Virginia,2018,124659,Illicit_Drugs_Cocaine,Used Past Year,1,5.065,12_17
53871,Wisconsin,2018,442510,Illicit_Drugs_Cocaine,Used Past Year,2,5.528,12_17
53872,Wyoming,2018,44908,Illicit_Drugs_Cocaine,Used Past Year,0,6.164,12_17
53873,Alabama,2002,499453,Illicit_Drugs_Cocaine,Used Past Year,27,54.892,18_25
53874,Alaska,2002,62791,Illicit_Drugs_Cocaine,Used Past Year,5,83.68,18_25
53875,Arizona,2002,602265,Illicit_Drugs_Cocaine,Used Past Year,51,85.3,18_25
53876,Arkansas,2002,302029,Illicit_Drugs_Cocaine,Used Past Year,18,60.5,18_25
53877,California,2002,3919577,Illicit_Drugs_Cocaine,Used Past Year,259,66.052,18_25
53878,Colorado,2002,493921,Illicit_Drugs_Cocaine,Used Past Year,51,102.912,18_25
53879,Connecticut,2002,323120,Illicit_Drugs_Cocaine,Used Past Year,23,70.237,18_25
53880,Delaware,2002,88388,Illicit_Drugs_Cocaine,Used Past Year,7,73.802,18_25
53881,District of Columbia,2002,73655,Illicit_Drugs_Cocaine,Used Past Year,3,45.477,18_25
53882,Florida,2002,1576278,Illicit_Drugs_Cocaine,Used Past Year,108,68.276,18_25
53883,Georgia,2002,945489,Illicit_Drugs_Cocaine,Used Past Year,50,52.588,18_25
53884,Hawaii,2002,122789,Illicit_Drugs_Cocaine,Used Past Year,7,55.153,18_25
53885,Idaho,2002,164566,Illicit_Drugs_Cocaine,Used Past Year,8,50.265,18_25
53886,Illinois,2002,1380990,Illicit_Drugs_Cocaine,Used Past Year,90,65.3,18_25
53887,Indiana,2002,704733,Illicit_Drugs_Cocaine,Used Past Year,51,71.972,18_25
53888,Iowa,2002,351217,Illicit_Drugs_Cocaine,Used Past Year,23,64.252,18_25
53889,Kansas,2002,319425,Illicit_Drugs_Cocaine,Used Past Year,20,63.062,18_25
53890,Kentucky,2002,454574,Illicit_Drugs_Cocaine,Used Past Year,30,65.857,18_25
53891,Louisiana,2002,537725,Illicit_Drugs_Cocaine,Used Past Year,29,53.771,18_25
53892,Maine,2002,130511,Illicit_Drugs_Cocaine,Used Past Year,11,80.46,18_25
53893,Maryland,2002,536352,Illicit_Drugs_Cocaine,Used Past Year,26,47.993,18_25
53894,Massachusetts,2002,672543,Illicit_Drugs_Cocaine,Used Past Year,53,78.83,18_25
53895,Michigan,2002,1091376,Illicit_Drugs_Cocaine,Used Past Year,68,62.648,18_25
53896,Minnesota,2002,572795,Illicit_Drugs_Cocaine,Used Past Year,43,74.652,18_25
53897,Mississippi,2002,347410,Illicit_Drugs_Cocaine,Used Past Year,15,41.753,18_25
53898,Missouri,2002,628542,Illicit_Drugs_Cocaine,Used Past Year,45,71.861,18_25
53899,Montana,2002,103338,Illicit_Drugs_Cocaine,Used Past Year,8,72.961,18_25
53900,Nebraska,2002,204600,Illicit_Drugs_Cocaine,Used Past Year,12,57.19,18_25
53901,Nevada,2002,215631,Illicit_Drugs_Cocaine,Used Past Year,16,73.462,18_25
53902,New Hampshire,2002,129505,Illicit_Drugs_Cocaine,Used Past Year,13,101.698,18_25
53903,New Jersey,2002,791085,Illicit_Drugs_Cocaine,Used Past Year,51,64.93,18_25
53904,New Mexico,2002,210636,Illicit_Drugs_Cocaine,Used Past Year,21,100.343,18_25
53905,New York,2002,2036478,Illicit_Drugs_Cocaine,Used Past Year,141,69.253,18_25
53906,North Carolina,2002,875677,Illicit_Drugs_Cocaine,Used Past Year,56,64.221,18_25
53907,North Dakota,2002,82312,Illicit_Drugs_Cocaine,Used Past Year,5,59.386,18_25
53908,Ohio,2002,1231294,Illicit_Drugs_Cocaine,Used Past Year,86,69.882,18_25
53909,Oklahoma,2002,411137,Illicit_Drugs_Cocaine,Used Past Year,25,59.92,18_25
53910,Oregon,2002,385140,Illicit_Drugs_Cocaine,Used Past Year,28,72.46,18_25
